Customer_ID,Age,Gender,Income,Total_Purchases,Total_Spend,Avg_Order_Value,Recency,Frequency,Location,Preferred_Category,Cluster,Segment
CUST0759,62.0,Female,108664.0,36,23862.6,662.85,8,36,Rajasthan,Groceries,1,High-Value Customers
CUST0760,30.0,Male,71578.0,26,67390.18,2591.93,122,26,Tamil Nadu,Home,1,High-Value Customers
CUST0761,21.0,Female,99025.0,38,59817.32,1574.14,84,38,Delhi,Beauty,1,High-Value Customers
CUST0762,18.0,Male,123850.0,1,1338.36,1338.36,175,1,Gujarat,Home,0,Occasional Customers
CUST0763,57.0,Female,52658.0,20,54578.6,2728.93,132,20,Rajasthan,Home,0,Occasional Customers
CUST0764,49.0,Female,26852.0,28,52941.84,1890.78,179,28,Delhi,Beauty,1,High-Value Customers
CUST0765,51.0,Female,147282.0,16,29032.32,1814.52,85,16,Maharashtra,Beauty,0,Occasional Customers
CUST0766,45.0,Female,114986.0,47,82933.38,1764.54,45,47,Maharashtra,Beauty,1,High-Value Customers
CUST0767,48.0,Female,22551.0,17,21067.59,1239.27,136,17,Gujarat,Beauty,0,Occasional Customers
CUST0768,25.0,Male,91947.0,40,95992.0,2399.8,87,40,Rajasthan,Beauty,1,High-Value Customers
CUST0769,56.0,Male,81001.0,28,25419.52,907.84,16,28,Rajasthan,Home,0,Occasional Customers
CUST0770,43.0,Female,69159.0,12,33946.92,2828.91,77,12,Rajasthan,Fashion,0,Occasional Customers
CUST0771,51.0,Female,142775.0,27,72985.32,2703.16,9,27,Tamil Nadu,Fashion,1,High-Value Customers
CUST0772,20.0,Female,71707.0,42,48087.48,1144.94,60,42,Delhi,Electronics,1,High-Value Customers
CUST0773,29.0,Female,53243.0,47,105397.5,2242.5,78,47,Rajasthan,Fashion,1,High-Value Customers
CUST0774,18.0,Male,41800.0,30,54150.6,1805.02,77,30,Delhi,Sports,1,High-Value Customers
CUST0775,61.0,Female,95939.0,41,46962.22,1145.42,71,41,Gujarat,Fashion,1,High-Value Customers
CUST0776,22.0,Male,77828.0,34,100907.24,2967.86,15,34,Rajasthan,Home,1,High-Value Customers
CUST0777,47.0,Female,27239.0,37,10014.42,270.66,71,37,Gujarat,Beauty,0,Occasional Customers
CUST0778,47.0,Male,26710.0,6,5444.46,907.41,102,6,Rajasthan,Beauty,0,Occasional Customers
CUST0779,34.0,Male,41384.0,7,11593.47,1656.21,169,7,Maharashtra,Home,0,Occasional Customers
CUST0780,64.0,Male,41038.0,32,53167.04,1661.47,22,32,Karnataka,Sports,1,High-Value Customers
CUST0781,40.0,Male,60846.0,32,59168.32,1849.01,152,32,Gujarat,Fashion,1,High-Value Customers
CUST0782,32.0,Female,107983.0,25,57617.25,2304.69,113,25,Rajasthan,Home,1,High-Value Customers
CUST0783,54.0,Male,87821.0,33,64209.42,1945.74,172,33,Karnataka,Electronics,1,High-Value Customers
CUST0784,38.0,Male,57991.0,7,13165.53,1880.79,1,7,Gujarat,Beauty,0,Occasional Customers
CUST0785,31.0,Male,99057.0,12,4198.08,349.84,10,12,Tamil Nadu,Groceries,0,Occasional Customers
CUST0786,19.0,Male,133193.0,16,20068.48,1254.28,110,16,Rajasthan,Electronics,0,Occasional Customers
CUST0787,28.0,Male,26971.0,16,13596.16,849.76,113,16,Tamil Nadu,Sports,0,Occasional Customers
CUST0788,56.0,Male,49139.0,43,40550.72,943.04,50,43,Maharashtra,Electronics,1,High-Value Customers
CUST0789,55.0,Female,105445.0,36,63077.04,1752.14,12,36,Rajasthan,Home,1,High-Value Customers
CUST0790,51.0,Female,97067.0,13,9861.93,758.61,89,13,Maharashtra,Fashion,0,Occasional Customers
CUST0791,55.0,Female,100257.0,7,7161.42,1023.06,154,7,Karnataka,Beauty,0,Occasional Customers
CUST0792,51.0,Male,104742.0,36,31098.24,863.84,112,36,Gujarat,Sports,1,High-Value Customers
CUST0793,35.0,Male,57711.0,47,134223.07,2855.81,78,47,Delhi,Sports,1,High-Value Customers
CUST0794,47.0,Female,26530.0,9,25605.54,2845.06,169,9,Maharashtra,Groceries,0,Occasional Customers
CUST0795,32.0,Male,31116.0,32,61050.88,1907.84,164,32,Delhi,Electronics,1,High-Value Customers
CUST0796,44.0,Male,85794.0,11,30675.26,2788.66,121,11,Delhi,Groceries,0,Occasional Customers
CUST0797,51.0,Male,20282.0,8,19202.24,2400.28,23,8,Gujarat,Fashion,0,Occasional Customers
CUST0798,55.0,Male,99473.0,33,61111.05,1851.85,171,33,Karnataka,Fashion,1,High-Value Customers
CUST0799,50.0,Male,21898.0,23,5014.46,218.02,134,23,Gujarat,Groceries,0,Occasional Customers
CUST0800,41.0,Male,24135.0,25,59076.25,2363.05,171,25,Rajasthan,Beauty,1,High-Value Customers
CUST0801,32.0,Female,26629.0,8,17335.76,2166.97,25,8,Maharashtra,Fashion,0,Occasional Customers
CUST0802,47.0,Female,80574.0,45,86521.95,1922.71,18,45,Delhi,Groceries,1,High-Value Customers
CUST0803,59.0,Female,145147.0,22,51242.18,2329.19,141,22,Gujarat,Electronics,0,Occasional Customers
CUST0804,34.0,Female,105120.0,4,6544.72,1636.18,43,4,Gujarat,Groceries,0,Occasional Customers
CUST0805,22.0,Female,139798.0,40,86857.2,2171.43,78,40,Gujarat,Groceries,1,High-Value Customers
CUST0806,46.0,Female,109087.0,3,8455.44,2818.48,28,3,Maharashtra,Home,0,Occasional Customers
CUST0807,21.0,Female,85031.0,29,36315.25,1252.25,146,29,Karnataka,Fashion,1,High-Value Customers
CUST0808,27.0,Male,53380.0,41,89492.34,2182.74,59,41,Gujarat,Beauty,1,High-Value Customers
CUST0809,34.0,Male,149951.0,29,44425.97,1531.93,63,29,Maharashtra,Beauty,1,High-Value Customers
CUST0810,27.0,Male,132507.0,34,71002.88,2088.32,92,34,Delhi,Home,1,High-Value Customers
CUST0811,34.0,Female,37071.0,34,79427.4,2336.1,179,34,Rajasthan,Sports,1,High-Value Customers
CUST0812,37.0,Female,40074.0,28,9163.56,327.27,56,28,Tamil Nadu,Beauty,0,Occasional Customers
CUST0813,41.0,Male,110724.0,13,26136.24,2010.48,155,13,Maharashtra,Groceries,0,Occasional Customers
CUST0814,22.0,Female,87843.0,15,12523.2,834.88,160,15,Tamil Nadu,Home,0,Occasional Customers
CUST0815,51.0,Male,59901.0,23,47750.07,2076.09,111,23,Gujarat,Electronics,0,Occasional Customers
CUST0816,23.0,Female,31205.0,44,66498.08,1511.32,137,44,Gujarat,Fashion,1,High-Value Customers
CUST0817,19.0,Male,75661.0,26,61514.7,2365.95,68,26,Maharashtra,Fashion,1,High-Value Customers
CUST0818,30.0,Male,144661.0,4,2182.08,545.52,46,4,Tamil Nadu,Fashion,0,Occasional Customers
CUST0819,60.0,Male,25906.0,26,50796.2,1953.7,67,26,Gujarat,Groceries,0,Occasional Customers
CUST0820,60.0,Male,22591.0,40,39188.8,979.72,154,40,Delhi,Electronics,1,High-Value Customers
CUST0821,28.0,Male,145576.0,9,23295.15,2588.35,136,9,Karnataka,Home,0,Occasional Customers
CUST0822,64.0,Male,82987.0,5,13997.35,2799.47,6,5,Karnataka,Home,0,Occasional Customers
CUST0823,40.0,Female,83370.0,32,95677.44,2989.92,24,32,Gujarat,Fashion,1,High-Value Customers
CUST0824,33.0,Female,100685.0,20,48576.4,2428.82,176,20,Tamil Nadu,Electronics,0,Occasional Customers
CUST0825,48.0,Male,130454.0,50,115523.0,2310.46,94,50,Rajasthan,Electronics,1,High-Value Customers
CUST0826,28.0,Female,125487.0,11,8837.4,803.4,173,11,Gujarat,Electronics,0,Occasional Customers
CUST0827,33.0,Female,74400.0,15,17112.3,1140.82,13,15,Rajasthan,Beauty,0,Occasional Customers
CUST0828,25.0,Male,45150.0,32,48125.12,1503.91,25,32,Rajasthan,Beauty,1,High-Value Customers
CUST0829,21.0,Male,51852.0,28,66233.16,2365.47,148,28,Tamil Nadu,Fashion,1,High-Value Customers
CUST0830,57.0,Male,62870.0,22,60761.8,2761.9,118,22,Rajasthan,Electronics,0,Occasional Customers
CUST0831,21.0,Male,139796.0,41,29913.19,729.59,82,41,Delhi,Sports,1,High-Value Customers
CUST0832,42.0,Female,72756.0,17,47304.71,2782.63,111,17,Tamil Nadu,Electronics,0,Occasional Customers
CUST0833,20.0,Male,135357.0,26,55841.5,2147.75,82,26,Gujarat,Home,1,High-Value Customers
CUST0834,49.0,Female,139052.0,44,84047.04,1910.16,66,44,Delhi,Home,1,High-Value Customers
CUST0835,20.0,Female,76481.0,7,5316.92,759.56,45,7,Maharashtra,Fashion,0,Occasional Customers
CUST0836,44.0,Male,21283.0,42,14929.74,355.47,114,42,Karnataka,Sports,1,High-Value Customers
CUST0837,46.0,Female,53691.0,26,46584.2,1791.7,175,26,Gujarat,Electronics,0,Occasional Customers
CUST0838,49.0,Male,21125.0,25,50606.0,2024.24,63,25,Gujarat,Sports,0,Occasional Customers
CUST0839,36.0,Female,87065.0,10,7901.9,790.19,76,10,Gujarat,Fashion,0,Occasional Customers
CUST0840,38.0,Male,148734.0,45,79113.6,1758.08,114,45,Delhi,Home,1,High-Value Customers
CUST0841,22.0,Female,46170.0,19,49365.42,2598.18,111,19,Maharashtra,Home,0,Occasional Customers
CUST0842,35.0,Female,28438.0,11,27919.98,2538.18,147,11,Tamil Nadu,Beauty,0,Occasional Customers
CUST0843,45.0,Male,40095.0,13,36355.67,2796.59,35,13,Maharashtra,Fashion,0,Occasional Customers
CUST0844,59.0,Female,36154.0,8,9795.84,1224.48,53,8,Delhi,Fashion,0,Occasional Customers
CUST0845,39.0,Female,28004.0,40,43621.6,1090.54,26,40,Gujarat,Electronics,1,High-Value Customers
CUST0846,38.0,Female,29752.0,4,9193.56,2298.39,14,4,Karnataka,Electronics,0,Occasional Customers
CUST0847,23.0,Female,75426.0,47,66134.17,1407.11,118,47,Gujarat,Beauty,1,High-Value Customers
CUST0848,18.0,Female,128896.0,31,13799.34,445.14,45,31,Tamil Nadu,Groceries,0,Occasional Customers
CUST0849,22.0,Male,46819.0,28,27771.52,991.84,172,28,Rajasthan,Sports,0,Occasional Customers
CUST0850,58.0,Male,122168.0,11,15092.33,1372.03,51,11,Karnataka,Groceries,0,Occasional Customers
CUST0851,29.0,Female,112051.0,43,43819.15,1019.05,171,43,Gujarat,Groceries,1,High-Value Customers
CUST0852,43.0,Male,147905.0,1,1130.18,1130.18,119,1,Karnataka,Fashion,0,Occasional Customers
CUST0853,63.0,Female,44217.0,49,50105.93,1022.57,151,49,Rajasthan,Sports,1,High-Value Customers
CUST0854,51.0,Female,145949.0,47,14861.4,316.2,19,47,Maharashtra,Fashion,1,High-Value Customers
CUST0855,31.0,Male,108708.0,38,75387.06,1983.87,82,38,Delhi,Sports,1,High-Value Customers
CUST0856,43.0,Male,52994.0,24,44938.08,1872.42,76,24,Gujarat,Home,0,Occasional Customers
CUST0857,62.0,Female,35036.0,47,95385.09,2029.47,92,47,Tamil Nadu,Fashion,1,High-Value Customers
CUST0858,44.0,Male,97275.0,31,22892.57,738.47,33,31,Maharashtra,Fashion,0,Occasional Customers
CUST0859,26.0,Female,117756.0,41,42141.03,1027.83,147,41,Gujarat,Fashion,1,High-Value Customers
CUST0860,43.0,Male,69416.0,46,89006.32,1934.92,28,46,Maharashtra,Beauty,1,High-Value Customers
CUST0861,64.0,Female,29587.0,50,93948.0,1878.96,123,50,Tamil Nadu,Fashion,1,High-Value Customers
CUST0862,39.0,Male,130053.0,26,42060.72,1617.72,180,26,Gujarat,Electronics,1,High-Value Customers
CUST0863,64.0,Female,115665.0,49,57876.84,1181.16,126,49,Rajasthan,Electronics,1,High-Value Customers
CUST0864,47.0,Male,20645.0,50,137810.5,2756.21,177,50,Rajasthan,Sports,1,High-Value Customers
CUST0865,60.0,Female,50930.0,5,5756.8,1151.36,37,5,Tamil Nadu,Home,0,Occasional Customers
CUST0866,34.0,Male,101835.0,20,29514.6,1475.73,154,20,Karnataka,Beauty,0,Occasional Customers
CUST0867,43.0,Female,142232.0,41,86047.52,2098.72,99,41,Tamil Nadu,Sports,1,High-Value Customers
CUST0868,53.0,Female,50090.0,11,18925.06,1720.46,98,11,Karnataka,Electronics,0,Occasional Customers
CUST0869,18.0,Male,107489.0,33,38652.24,1171.28,127,33,Gujarat,Beauty,1,High-Value Customers
CUST0870,25.0,Male,72142.0,50,70990.5,1419.81,168,50,Karnataka,Beauty,1,High-Value Customers
CUST0871,52.0,Male,131979.0,38,92132.9,2424.55,80,38,Gujarat,Home,1,High-Value Customers
CUST0872,32.0,Female,46475.0,27,26426.52,978.76,38,27,Gujarat,Beauty,0,Occasional Customers
CUST0873,64.0,Female,38888.0,34,20342.54,598.31,77,34,Delhi,Fashion,0,Occasional Customers
CUST0874,39.0,Female,63732.0,15,16152.9,1076.86,126,15,Gujarat,Beauty,0,Occasional Customers
CUST0875,31.0,Male,101623.0,32,82518.4,2578.7,87,32,Karnataka,Home,1,High-Value Customers
CUST0876,43.0,Male,66305.0,21,9432.57,449.17,54,21,Delhi,Sports,0,Occasional Customers
CUST0877,45.0,Female,66037.0,46,136930.5,2976.75,150,46,Delhi,Home,1,High-Value Customers
CUST0878,40.0,Male,29346.0,5,8574.05,1714.81,16,5,Gujarat,Home,0,Occasional Customers
CUST0879,31.0,Female,20587.0,6,17745.42,2957.57,28,6,Tamil Nadu,Electronics,0,Occasional Customers
CUST0880,41.0,Male,32763.0,38,107509.22,2829.19,163,38,Tamil Nadu,Fashion,1,High-Value Customers
CUST0881,19.0,Female,79165.0,22,32293.36,1467.88,173,22,Rajasthan,Electronics,0,Occasional Customers
CUST0882,62.0,Male,127481.0,18,13604.04,755.78,46,18,Delhi,Sports,0,Occasional Customers
CUST0883,43.0,Male,89615.0,14,9263.52,661.68,72,14,Gujarat,Groceries,0,Occasional Customers
CUST0884,31.0,Female,56116.0,10,8719.7,871.97,85,10,Tamil Nadu,Sports,0,Occasional Customers
CUST0885,24.0,Female,140987.0,46,100665.02,2188.37,26,46,Gujarat,Fashion,1,High-Value Customers
CUST0886,20.0,Female,105751.0,13,12535.38,964.26,85,13,Gujarat,Beauty,0,Occasional Customers
CUST0887,64.0,Male,111353.0,31,35835.69,1155.99,153,31,Delhi,Home,1,High-Value Customers
CUST0888,40.0,Male,110301.0,30,43697.4,1456.58,65,30,Rajasthan,Groceries,1,High-Value Customers
CUST0889,63.0,Female,115648.0,3,8271.15,2757.05,134,3,Delhi,Fashion,0,Occasional Customers
CUST0890,60.0,Female,45556.0,30,21909.0,730.3,151,30,Maharashtra,Electronics,0,Occasional Customers
CUST0891,64.0,Male,79042.0,6,1284.42,214.07,115,6,Tamil Nadu,Home,0,Occasional Customers
CUST0892,62.0,Male,38099.0,29,10679.83,368.27,64,29,Tamil Nadu,Sports,0,Occasional Customers
CUST0893,35.0,Male,129089.0,8,21866.8,2733.35,87,8,Tamil Nadu,Electronics,0,Occasional Customers
CUST0894,55.0,Female,65096.0,44,88574.2,2013.05,171,44,Karnataka,Fashion,1,High-Value Customers
CUST0895,52.0,Male,91986.0,45,43402.95,964.51,107,45,Gujarat,Fashion,1,High-Value Customers
CUST0896,32.0,Male,33230.0,43,29934.02,696.14,151,43,Delhi,Sports,1,High-Value Customers
CUST0897,42.0,Male,49009.0,44,45053.8,1023.95,96,44,Tamil Nadu,Groceries,1,High-Value Customers
CUST0898,54.0,Male,90969.0,33,17207.19,521.43,158,33,Maharashtra,Sports,0,Occasional Customers
CUST0899,45.0,Male,53866.0,17,48216.93,2836.29,77,17,Tamil Nadu,Beauty,0,Occasional Customers
CUST0900,27.0,Male,125400.0,48,114997.44,2395.78,146,48,Rajasthan,Electronics,1,High-Value Customers
CUST0901,56.0,Male,104246.0,11,16441.7,1494.7,87,11,Gujarat,Groceries,0,Occasional Customers
CUST0902,34.0,Female,96975.0,13,34084.7,2621.9,149,13,Gujarat,Home,0,Occasional Customers
CUST0903,56.0,Male,61855.0,50,44924.0,898.48,57,50,Delhi,Beauty,1,High-Value Customers
CUST0904,39.0,Female,101557.0,11,24287.34,2207.94,103,11,Karnataka,Groceries,0,Occasional Customers
CUST0905,43.0,Female,26416.0,31,80512.27,2597.17,151,31,Delhi,Electronics,1,High-Value Customers
CUST0906,61.0,Female,80574.0,28,33570.6,1198.95,91,28,Tamil Nadu,Fashion,0,Occasional Customers
CUST0907,42.0,Female,75915.0,44,102119.6,2320.9,45,44,Rajasthan,Home,1,High-Value Customers
CUST0908,34.0,Male,38058.0,6,6157.2,1026.2,172,6,Maharashtra,Sports,0,Occasional Customers
CUST0909,30.0,Male,96637.0,41,42508.8,1036.8,88,41,Delhi,Electronics,1,High-Value Customers
CUST0910,37.0,Female,60718.0,16,7996.16,499.76,115,16,Karnataka,Beauty,0,Occasional Customers
CUST0911,42.0,Female,52602.0,4,5728.64,1432.16,47,4,Delhi,Beauty,0,Occasional Customers
CUST0912,21.0,Female,94658.0,35,78511.65,2243.19,168,35,Gujarat,Fashion,1,High-Value Customers
CUST0913,27.0,Female,98112.0,48,135965.76,2832.62,179,48,Tamil Nadu,Fashion,1,High-Value Customers
CUST0914,20.0,Female,78067.0,26,49156.38,1890.63,170,26,Tamil Nadu,Home,1,High-Value Customers
CUST0915,58.0,Male,47516.0,12,31401.36,2616.78,135,12,Tamil Nadu,Sports,0,Occasional Customers
CUST0916,62.0,Male,149295.0,11,27532.89,2502.99,50,11,Tamil Nadu,Home,0,Occasional Customers
CUST0917,35.0,Female,107969.0,37,25358.32,685.36,176,37,Tamil Nadu,Fashion,1,High-Value Customers
CUST0918,64.0,Female,21089.0,25,39007.25,1560.29,84,25,Tamil Nadu,Fashion,0,Occasional Customers
CUST0919,53.0,Male,57346.0,18,9493.02,527.39,91,18,Maharashtra,Beauty,0,Occasional Customers
CUST0920,64.0,Female,94663.0,19,40090.57,2110.03,134,19,Karnataka,Fashion,0,Occasional Customers
CUST0921,39.0,Male,30487.0,23,65773.56,2859.72,91,23,Tamil Nadu,Groceries,1,High-Value Customers
CUST0922,51.0,Female,20155.0,38,22186.3,583.85,137,38,Karnataka,Electronics,1,High-Value Customers
CUST0923,64.0,Male,143950.0,18,40587.66,2254.87,109,18,Rajasthan,Fashion,0,Occasional Customers
CUST0924,25.0,Male,87494.0,26,51227.02,1970.27,57,26,Tamil Nadu,Home,1,High-Value Customers
CUST0925,57.0,Female,96229.0,6,11004.54,1834.09,31,6,Delhi,Sports,0,Occasional Customers
CUST0926,61.0,Male,124648.0,4,5169.36,1292.34,21,4,Tamil Nadu,Sports,0,Occasional Customers
CUST0927,36.0,Female,58547.0,44,52552.28,1194.37,90,44,Gujarat,Sports,1,High-Value Customers
CUST0928,59.0,Female,48795.0,29,9474.3,326.7,40,29,Maharashtra,Groceries,0,Occasional Customers
CUST0929,58.0,Female,75296.0,34,27544.76,810.14,112,34,Delhi,Home,1,High-Value Customers
CUST0930,54.0,Male,41447.0,17,4122.5,242.5,45,17,Delhi,Groceries,0,Occasional Customers
CUST0931,23.0,Male,56598.0,43,78602.71,1827.97,77,43,Gujarat,Fashion,1,High-Value Customers
CUST0932,43.0,Male,61814.0,43,21344.77,496.39,177,43,Tamil Nadu,Electronics,1,High-Value Customers
CUST0933,51.0,Female,110751.0,16,42311.2,2644.45,87,16,Maharashtra,Sports,0,Occasional Customers
CUST0934,62.0,Female,145118.0,2,3329.6,1664.8,148,2,Delhi,Home,0,Occasional Customers
CUST0935,23.0,Female,95330.0,34,73410.42,2159.13,101,34,Maharashtra,Sports,1,High-Value Customers
CUST0936,54.0,Female,141347.0,8,10803.2,1350.4,117,8,Delhi,Groceries,0,Occasional Customers
CUST0937,50.0,Female,118745.0,13,23005.06,1769.62,92,13,Tamil Nadu,Beauty,0,Occasional Customers
CUST0938,39.0,Female,107960.0,42,119256.9,2839.45,145,42,Rajasthan,Fashion,1,High-Value Customers
CUST0939,38.0,Male,83278.0,8,3453.28,431.66,28,8,Delhi,Electronics,0,Occasional Customers
CUST0940,23.0,Female,75077.0,30,27330.9,911.03,169,30,Rajasthan,Fashion,1,High-Value Customers
CUST0941,23.0,Male,132782.0,32,76287.04,2383.97,25,32,Delhi,Beauty,1,High-Value Customers
CUST0942,21.0,Female,142046.0,36,17152.56,476.46,58,36,Karnataka,Electronics,1,High-Value Customers
CUST0943,47.0,Female,122932.0,47,19356.95,411.85,41,47,Tamil Nadu,Beauty,1,High-Value Customers
CUST0944,28.0,Female,91906.0,30,36369.6,1212.32,134,30,Gujarat,Fashion,1,High-Value Customers
CUST0945,47.0,Male,29528.0,1,458.07,458.07,75,1,Rajasthan,Groceries,0,Occasional Customers
CUST0946,48.0,Male,113812.0,43,79043.46,1838.22,38,43,Gujarat,Fashion,1,High-Value Customers
CUST0947,41.0,Male,70100.0,39,32509.23,833.57,134,39,Tamil Nadu,Fashion,1,High-Value Customers
CUST0948,26.0,Male,129869.0,17,46035.15,2707.95,173,17,Gujarat,Fashion,0,Occasional Customers
CUST0949,20.0,Male,28179.0,20,47876.0,2393.8,75,20,Tamil Nadu,Home,0,Occasional Customers
CUST0950,48.0,Female,68781.0,24,51820.08,2159.17,142,24,Gujarat,Beauty,0,Occasional Customers
CUST0951,57.0,Female,75267.0,50,96372.0,1927.44,66,50,Rajasthan,Beauty,1,High-Value Customers
CUST0952,54.0,Male,102379.0,22,57589.4,2617.7,168,22,Karnataka,Sports,0,Occasional Customers
CUST0953,53.0,Male,43952.0,29,23912.53,824.57,3,29,Gujarat,Beauty,0,Occasional Customers
CUST0954,41.0,Male,73798.0,22,58183.4,2644.7,117,22,Rajasthan,Sports,0,Occasional Customers
CUST0955,48.0,Female,118696.0,44,106065.52,2410.58,99,44,Delhi,Home,1,High-Value Customers
CUST0956,23.0,Male,130434.0,9,20653.65,2294.85,152,9,Tamil Nadu,Groceries,0,Occasional Customers
CUST0957,19.0,Female,70939.0,37,65546.24,1771.52,19,37,Maharashtra,Sports,1,High-Value Customers
CUST0958,37.0,Male,49516.0,10,8894.8,889.48,146,10,Maharashtra,Fashion,0,Occasional Customers
CUST0959,45.0,Female,76526.0,36,49893.48,1385.93,116,36,Tamil Nadu,Groceries,1,High-Value Customers
CUST0960,28.0,Female,30449.0,37,89614.0,2422.0,125,37,Karnataka,Home,1,High-Value Customers
CUST0961,21.0,Male,70290.0,28,8091.44,288.98,88,28,Gujarat,Beauty,0,Occasional Customers
CUST0962,32.0,Female,146688.0,28,66912.72,2389.74,35,28,Karnataka,Sports,1,High-Value Customers
CUST0963,23.0,Male,106661.0,42,36632.4,872.2,1,42,Maharashtra,Fashion,1,High-Value Customers
CUST0964,47.0,Female,92954.0,43,25975.01,604.07,153,43,Rajasthan,Electronics,1,High-Value Customers
CUST0965,55.0,Male,42746.0,21,11003.16,523.96,173,21,Tamil Nadu,Electronics,0,Occasional Customers
CUST0966,19.0,Female,87990.0,24,6631.2,276.3,177,24,Tamil Nadu,Groceries,0,Occasional Customers
CUST0967,32.0,Female,78810.0,42,69973.68,1666.04,126,42,Karnataka,Beauty,1,High-Value Customers
CUST0968,28.0,Female,138362.0,40,32445.2,811.13,89,40,Rajasthan,Electronics,1,High-Value Customers
CUST0969,25.0,Female,103297.0,2,5940.82,2970.41,144,2,Karnataka,Groceries,0,Occasional Customers
CUST0970,43.0,Male,35223.0,8,14467.36,1808.42,147,8,Gujarat,Home,0,Occasional Customers
CUST0971,62.0,Male,92237.0,48,28131.84,586.08,151,48,Delhi,Groceries,1,High-Value Customers
CUST0972,61.0,Male,22597.0,27,57470.58,2128.54,25,27,Rajasthan,Groceries,0,Occasional Customers
CUST0973,22.0,Male,85677.0,22,59700.96,2713.68,16,22,Delhi,Groceries,0,Occasional Customers
CUST0974,23.0,Female,22659.0,37,84600.5,2286.5,73,37,Gujarat,Fashion,1,High-Value Customers
CUST0975,43.0,Male,106516.0,27,11178.81,414.03,129,27,Delhi,Groceries,0,Occasional Customers
CUST0976,21.0,Female,94567.0,29,78545.92,2708.48,42,29,Maharashtra,Sports,1,High-Value Customers
CUST0977,36.0,Female,35037.0,3,7269.0,2423.0,147,3,Delhi,Groceries,0,Occasional Customers
CUST0978,37.0,Female,146498.0,44,28303.0,643.25,162,44,Gujarat,Fashion,1,High-Value Customers
CUST0979,50.0,Male,66738.0,13,4485.0,345.0,80,13,Delhi,Fashion,0,Occasional Customers
CUST0980,37.0,Female,123965.0,45,79221.15,1760.47,104,45,Tamil Nadu,Home,1,High-Value Customers
CUST0981,29.0,Female,91678.0,10,6369.0,636.9,146,10,Karnataka,Beauty,0,Occasional Customers
CUST0982,64.0,Male,32109.0,36,91326.6,2536.85,34,36,Maharashtra,Electronics,1,High-Value Customers
CUST0983,18.0,Female,42010.0,9,10830.06,1203.34,89,9,Tamil Nadu,Electronics,0,Occasional Customers
CUST0984,43.0,Female,28787.0,27,74414.7,2756.1,125,27,Tamil Nadu,Groceries,1,High-Value Customers
CUST0985,31.0,Male,128400.0,34,60653.62,1783.93,45,34,Gujarat,Home,1,High-Value Customers
CUST0986,55.0,Male,28472.0,1,711.48,711.48,134,1,Karnataka,Groceries,0,Occasional Customers
CUST0987,54.0,Male,135111.0,32,18908.16,590.88,21,32,Karnataka,Electronics,0,Occasional Customers
CUST0988,28.0,Male,43383.0,25,45353.0,1814.12,122,25,Rajasthan,Fashion,0,Occasional Customers
CUST0989,53.0,Male,81709.0,29,67664.83,2333.27,70,29,Maharashtra,Beauty,1,High-Value Customers
CUST0990,30.0,Male,89785.0,7,16717.54,2388.22,96,7,Gujarat,Home,0,Occasional Customers
CUST0991,60.0,Male,133253.0,49,47633.88,972.12,105,49,Maharashtra,Fashion,1,High-Value Customers
CUST0992,20.0,Male,54518.0,3,2315.67,771.89,48,3,Rajasthan,Beauty,0,Occasional Customers
CUST0993,50.0,Female,73909.0,20,4938.4,246.92,39,20,Delhi,Home,0,Occasional Customers
CUST0994,23.0,Female,38351.0,20,42035.2,2101.76,31,20,Tamil Nadu,Home,0,Occasional Customers
CUST0995,27.0,Female,89624.0,30,12431.7,414.39,10,30,Maharashtra,Electronics,0,Occasional Customers
CUST0996,22.0,Male,73330.0,35,48234.55,1378.13,30,35,Tamil Nadu,Fashion,1,High-Value Customers
CUST0997,40.0,Male,142477.0,35,65964.85,1884.71,18,35,Gujarat,Home,1,High-Value Customers
CUST0998,27.0,Male,35282.0,49,138371.59,2823.91,88,49,Delhi,Sports,1,High-Value Customers
CUST0999,61.0,Male,104866.0,39,41848.95,1073.05,125,39,Gujarat,Home,1,High-Value Customers
CUST1000,19.0,Male,127945.0,27,24282.72,899.36,73,27,Delhi,Beauty,0,Occasional Customers
